1.57079637050629,-0,-1.22464685258517e-16
1.73544001579285,0.00719022238627076,-0.0188260637223721
1.78091716766357,0.00305861630477011,-0.0201552826911211
1.22243452072144,-0.00155769218690693,6.41909937257878e-05
1.21891748905182,-0.000500919995829463,0.00190285895951092
1.23549294471741,-0.00191100698430091,-0.000784562202170491
1.25082314014435,-0.00206492142751813,-0.00113727292045951
1.26358473300934,-0.00198474433273077,-0.000963884347584099
1.27481877803802,-0.00204063672572374,-0.000956669391598552
1.28513467311859,-0.00189900037366897,-0.00080972263822332
1.38135588169098,-0.00278003118000925,-0.0068037617020309
1.45960879325867,-0.00046614115126431,0.0070141195319593
1.28505861759186,-0.00167925411369652,7.64625801821239e-05
1.29581558704376,-0.0022192841861397,-0.00100481940899044
1.30702662467957,-0.00185087393037975,-0.000984264188446105
1.31804847717285,-0.00226777046918869,-0.00116315030027181
1.32896041870117,-0.00217562448233366,-0.000941115547902882
1.33980321884155,-0.00196325033903122,-0.00105276773683727
0.61769700050354,-0.0113141667097807,-0.00668670376762748
1.08097171783447,-0.00309241865761578,-0.018125481903553
1.5581591129303,0.00113083596806973,-0.0132094593718648
1.59274327754974,-0.00161261355970055,-0.000251061515882611
1.57701778411865,-0.00168663426302373,0.000428196130087599
1.56241655349731,-0.00180424668360502,0.000240249646594748
1.54948961734772,-0.00159988505765796,0.000225717623834498
1.53812110424042,-0.00112862989772111,0.00066496932413429
1.52835774421692,-0.00216033984906971,-0.000365840154699981
1.51990985870361,-0.00138203776441514,0.000305537017993629
1.5131139755249,-0.00236559100449085,-0.000721133488696069
1.50787174701691,-0.0018306850688532,-0.000229651384870522
